city,type,code,hours,Container_s,Container_ml,liters,n_vectors,susc,exp,inf
Ukunda,house,U481,8.8,2,0,3,0,0,0,0
Ukunda,house,U482,8.5,0,2,10,12,12,0,0
Ukunda,house,U483,9.4,0,0,0,0,0,0,0
Ukunda,house,U484,11.0,1,2,10,0,0,0,0
Ukunda,house,U485,6.5,0,0,0,0,0,0,0
Ukunda,house,U486,7.4,1,0,3,0,0,0,0
Ukunda,house,U487,10.4,0,0,0,0,0,0,0
Ukunda,house,U488,8.3,0,3,10,0,0,0,0
Ukunda,house,U489,6.7,0,0,0,0,0,0,0
Ukunda,house,U490,9.2,0,0,0,0,0,0,0
Ukunda,house,U491,10.8,0,0,0,0,0,0,0
Ukunda,house,U492,8.4,2,0,3,28,28,0,0
Ukunda,house,U493,9.8,1,2,10,0,0,0,0
Ukunda,house,U494,11.3,0,3,10,0,0,0,0
Ukunda,house,U495,8.9,0,1,10,0,0,0,0
Ukunda,house,U496,11.8,0,2,10,0,0,0,0
Ukunda,house,U497,11.6,0,0,0,0,0,0,0
Ukunda,house,U498,9.9,0,0,0,0,0,0,0
Ukunda,house,U499,10.1,0,1,10,0,0,0,0
Ukunda,house,U500,7.9,0,3,10,0,0,0,0
Ukunda,house,U501,8.8,3,1,10,25,25,0,0
Ukunda,house,U502,9.6,0,0,0,0,0,0,0
Ukunda,house,U503,7.3,0,5,10,7,7,0,0
Ukunda,house,U504,9.4,0,1,10,0,0,0,0
Ukunda,house,U505,7.8,0,1,10,0,0,0,0
Ukunda,house,U506,9.1,2,0,2,6,6,0,0
Ukunda,house,U507,6.8,0,2,10,0,0,0,0
Ukunda,house,U508,10.7,0,0,0,0,0,0,0
Ukunda,house,U509,10.2,1,1,10,6,6,0,0
Ukunda,house,U510,9.1,1,2,10,0,0,0,0
Ukunda,house,U511,9.7,0,1,10,15,15,0,0
Ukunda,house,U512,9.1,1,0,1,0,0,0,0
Ukunda,house,U513,8.2,0,0,0,0,0,0,0
Ukunda,house,U514,11.7,0,2,10,0,0,0,0
Ukunda,house,U515,9.7,2,0,3,0,0,0,0
Ukunda,house,U516,6.4,0,0,0,0,0,0,0
Ukunda,house,U517,6.5,1,3,10,16,16,0,0
Ukunda,house,U518,9.0,0,0,0,0,0,0,0
Ukunda,house,U519,10.8,0,1,10,0,0,0,0
Ukunda,house,U520,10.9,0,1,10,0,0,0,0
Ukunda,house,U521,11.7,1,1,10,0,0,0,0
Ukunda,house,U522,11.0,0,0,0,0,0,0,0
Ukunda,house,U523,10.2,2,1,10,0,0,0,0
Ukunda,house,U524,7.9,0,0,0,0,0,0,0
Ukunda,house,U525,11.4,0,1,10,0,0,0,0
Ukunda,house,U526,11.0,1,1,10,24,24,0,0
Ukunda,house,U527,7.4,2,1,10,0,0,0,0
Ukunda,house,U528,10.8,0,0,0,0,0,0,0
Ukunda,house,U529,10.7,1,1,10,0,0,0,0
Ukunda,house,U530,8.1,0,2,10,0,0,0,0
Ukunda,house,U531,11.0,0,0,0,0,0,0,0
Ukunda,house,U532,11.7,0,0,0,0,0,0,0
Ukunda,house,U533,11.3,1,2,10,0,0,0,0
Ukunda,house,U534,9.0,0,1,10,0,0,0,0
Ukunda,house,U535,9.5,0,0,0,0,0,0,0
Ukunda,house,U536,10.6,0,3,10,0,0,0,0
Ukunda,house,U537,9.6,0,0,0,0,0,0,0
Ukunda,house,U538,9.2,0,0,0,0,0,0,0
Ukunda,house,U539,7.7,2,0,2,0,0,0,0
Ukunda,house,U540,11.2,1,2,10,0,0,0,0
Ukunda,house,U541,11.0,1,2,10,0,0,0,0
Ukunda,house,U542,6.9,0,1,10,0,0,0,0
Ukunda,house,U543,7.4,0,0,0,0,0,0,0
Ukunda,house,U544,11.7,1,0,1,0,0,0,0
Ukunda,house,U545,8.9,0,3,10,6,6,0,0
Ukunda,house,U546,8.5,1,3,10,0,0,0,0
Ukunda,house,U547,10.2,2,1,10,3,3,0,0
Ukunda,house,U548,6.6,0,1,10,10,10,0,0
Ukunda,house,U549,10.0,0,0,0,0,0,0,0
Ukunda,house,U550,7.2,0,0,0,0,0,0,0
Ukunda,house,U551,6.8,0,1,10,0,0,0,0
Ukunda,house,U552,11.0,1,0,2,0,0,0,0
Ukunda,house,U553,11.6,0,1,10,0,0,0,0
Ukunda,house,U554,9.2,0,2,10,0,0,0,0
Ukunda,house,U555,11.5,1,1,10,0,0,0,0
Ukunda,house,U556,7.5,0,0,0,0,0,0,0
Ukunda,house,U557,7.9,1,0,3,0,0,0,0
Ukunda,house,U558,8.0,1,1,10,0,0,0,0
Ukunda,house,U559,11.5,1,1,10,0,0,0,0
Ukunda,house,U560,10.8,1,0,1,0,0,0,0
Ukunda,house,U561,11.5,2,0,3,0,0,0,0
Ukunda,house,U562,10.4,1,0,1,0,0,0,0
Ukunda,house,U563,10.1,1,2,10,0,0,0,0
Ukunda,house,U564,7.8,1,0,4,0,0,0,0
Ukunda,house,U565,8.0,0,0,0,0,0,0,0
Ukunda,house,U566,10.0,0,0,0,0,0,0,0
Ukunda,house,U567,11.1,1,2,10,0,0,0,0
Ukunda,house,U568,7.9,0,1,10,0,0,0,0
Ukunda,house,U569,7.7,0,0,0,0,0,0,0
Ukunda,house,U570,6.9,0,0,0,0,0,0,0
Ukunda,house,U571,9.2,0,0,0,0,0,0,0
Ukunda,house,U572,7.0,0,0,0,0,0,0,0
Ukunda,house,U573,8.6,0,0,0,0,0,0,0
Ukunda,house,U574,7.4,1,2,10,39,39,0,0
Ukunda,house,U575,9.3,1,0,1,0,0,0,0
Ukunda,house,U576,9.4,0,0,0,0,0,0,0
Ukunda,house,U577,8.7,0,0,0,0,0,0,0
Ukunda,house,U578,7.0,0,0,0,0,0,0,0
Ukunda,house,U579,7.7,0,1,10,0,0,0,0
Ukunda,house,U580,7.9,0,3,10,0,0,0,0
Ukunda,house,U581,9.7,0,0,0,0,0,0,0
Ukunda,house,U582,8.7,0,0,0,0,0,0,0
Ukunda,house,U583,9.0,1,0,1,0,0,0,0
Ukunda,house,U584,6.9,1,0,1,0,0,0,0
Ukunda,house,U585,9.5,0,2,10,0,0,0,0
Ukunda,house,U586,11.8,0,0,0,0,0,0,0
Ukunda,house,U587,10.3,0,2,10,0,0,0,0
Ukunda,house,U588,9.6,0,0,0,0,0,0,0
Ukunda,house,U589,9.1,0,0,0,0,0,0,0
Ukunda,house,U590,10.9,0,1,10,0,0,0,0
Ukunda,house,U591,8.0,0,0,0,0,0,0,0
Ukunda,house,U592,7.6,1,0,1,0,0,0,0
Ukunda,house,U593,10.1,0,2,10,0,0,0,0
Ukunda,house,U594,7.7,1,2,10,0,0,0,0
Ukunda,house,U595,10.9,0,1,10,0,0,0,0
Ukunda,house,U596,12.0,0,2,10,0,0,0,0
Ukunda,house,U597,9.8,0,1,10,0,0,0,0
Ukunda,house,U598,11.5,0,2,10,0,0,0,0
Ukunda,house,U599,9.0,1,0,3,0,0,0,0
Ukunda,house,U600,7.8,1,2,10,10,10,0,0
Ukunda,house,U601,7.1,1,3,10,50,50,0,0
Ukunda,house,U602,8.1,0,1,10,0,0,0,0
Ukunda,house,U603,11.5,1,1,10,0,0,0,0
Ukunda,house,U604,11.4,0,0,0,0,0,0,0
Ukunda,house,U605,8.8,1,1,10,0,0,0,0
Ukunda,house,U606,10.5,0,1,10,0,0,0,0
Ukunda,house,U607,7.3,2,1,10,13,13,0,0
Ukunda,house,U608,7.8,1,4,10,36,36,0,0
Ukunda,house,U609,11.0,0,0,0,0,0,0,0
Ukunda,house,U610,7.0,0,2,10,0,0,0,0
Ukunda,house,U611,9.0,0,0,0,0,0,0,0
Ukunda,house,U612,8.3,0,1,10,0,0,0,0
Ukunda,house,U613,10.5,0,0,0,0,0,0,0
Ukunda,house,U614,8.1,0,0,0,0,0,0,0
Ukunda,house,U615,7.1,0,2,10,0,0,0,0
Ukunda,house,U616,7.7,0,0,0,0,0,0,0
Ukunda,house,U617,6.6,0,3,10,0,0,0,0
Ukunda,house,U618,10.4,1,4,10,4,4,0,0
Ukunda,house,U619,11.7,0,0,0,0,0,0,0
Ukunda,house,U620,7.6,0,1,10,0,0,0,0
Ukunda,house,U621,9.2,2,0,4,0,0,0,0
Ukunda,house,U622,10.6,1,2,10,0,0,0,0
Ukunda,house,U623,6.7,0,1,10,0,0,0,0
Ukunda,house,U624,8.7,0,0,0,0,0,0,0
Ukunda,house,U625,10.3,0,0,0,0,0,0,0
Ukunda,house,U626,8.2,2,0,4,0,0,0,0
Ukunda,house,U627,10.4,0,5,10,0,0,0,0
Ukunda,house,U628,9.6,0,0,0,0,0,0,0
Ukunda,house,U629,9.2,0,0,0,0,0,0,0
Ukunda,house,U630,9.8,1,1,10,0,0,0,0
Ukunda,house,U631,10.9,1,2,10,0,0,0,0
Ukunda,house,U632,9.2,0,2,10,0,0,0,0
Ukunda,house,U633,7.4,2,0,5,0,0,0,0
Ukunda,house,U634,9.0,0,0,0,0,0,0,0
Ukunda,house,U635,6.8,2,0,2,0,0,0,0
Ukunda,house,U636,9.3,0,1,10,0,0,0,0
Ukunda,house,U637,8.2,0,0,0,0,0,0,0
Ukunda,house,U638,9.1,2,2,10,0,0,0,0
Ukunda,house,U639,6.7,0,0,0,0,0,0,0
Ukunda,house,U640,8.8,2,1,10,0,0,0,0
Ukunda,house,U641,11.5,1,2,10,0,0,0,0
Ukunda,house,U642,10.7,0,0,0,0,0,0,0
Ukunda,house,U643,6.6,0,1,10,0,0,0,0
Ukunda,house,U644,8.0,0,3,10,88,88,0,0
Ukunda,house,U645,7.1,0,2,10,0,0,0,0
Ukunda,house,U646,7.0,0,0,0,0,0,0,0
Ukunda,house,U647,10.9,1,1,10,0,0,0,0
Ukunda,house,U648,7.7,0,2,10,0,0,0,0
Ukunda,house,U649,6.9,2,3,10,0,0,0,0
Ukunda,house,U650,11.2,2,0,2,0,0,0,0
Ukunda,house,U651,10.9,2,0,4,0,0,0,0
Ukunda,house,U652,10.0,0,0,0,0,0,0,0
Ukunda,house,U653,9.0,1,1,10,0,0,0,0
Ukunda,house,U654,9.7,0,0,0,0,0,0,0
Ukunda,house,U655,10.7,0,0,0,0,0,0,0
Ukunda,house,U656,10.3,0,0,0,0,0,0,0
Ukunda,house,U657,11.5,1,0,1,0,0,0,0
Ukunda,house,U658,7.3,0,1,10,0,0,0,0
Ukunda,house,U659,8.0,0,0,0,0,0,0,0
Ukunda,house,U660,10.1,2,0,2,0,0,0,0
Ukunda,house,U661,10.6,0,1,10,0,0,0,0
Ukunda,house,U662,9.0,1,0,1,0,0,0,0
Ukunda,house,U663,11.2,0,4,10,0,0,0,0
Ukunda,house,U664,10.8,0,0,0,0,0,0,0
Ukunda,house,U665,10.5,0,0,0,0,0,0,0
Ukunda,house,U666,11.6,0,2,10,0,0,0,0
Ukunda,house,U667,8.5,2,1,10,9,9,0,0
Ukunda,house,U668,10.2,0,7,10,0,0,0,0
Ukunda,house,U669,7.6,1,1,10,0,0,0,0
Ukunda,house,U670,7.4,0,2,10,0,0,0,0
Ukunda,house,U671,7.9,0,0,0,0,0,0,0
Ukunda,house,U672,9.3,0,1,10,0,0,0,0
Ukunda,house,U673,6.7,0,0,0,0,0,0,0
Ukunda,house,U674,9.7,1,0,2,0,0,0,0
Ukunda,house,U675,10.0,0,0,0,0,0,0,0
Ukunda,house,U676,8.8,0,0,0,0,0,0,0
Ukunda,house,U677,9.7,0,0,0,0,0,0,0
Ukunda,house,U678,7.3,1,0,1,0,0,0,0
Ukunda,house,U679,7.2,1,1,10,0,0,0,0
Ukunda,house,U680,12.0,3,0,5,0,0,0,0
Ukunda,house,U681,10.3,0,0,0,0,0,0,0
Ukunda,house,U682,11.8,0,0,0,0,0,0,0
Ukunda,house,U683,11.2,0,0,0,0,0,0,0
Ukunda,house,U684,7.1,0,0,0,0,0,0,0
Ukunda,house,U685,9.0,0,2,10,0,0,0,0
Ukunda,house,U686,6.5,1,2,10,0,0,0,0
Ukunda,house,U687,10.1,0,2,10,34,34,0,0
Ukunda,house,U688,9.2,1,1,10,0,0,0,0
Ukunda,house,U689,8.1,0,2,10,59,59,0,0
Ukunda,house,U690,8.0,0,1,10,0,0,0,0
Ukunda,house,U691,6.7,0,0,0,0,0,0,0
Ukunda,house,U692,10.6,0,0,0,0,0,0,0
Ukunda,house,U693,10.1,0,0,0,0,0,0,0
Ukunda,house,U694,8.0,0,0,0,0,0,0,0
Ukunda,house,U695,11.5,0,0,0,0,0,0,0
Ukunda,house,U696,10.0,1,0,2,0,0,0,0
Ukunda,house,U697,7.3,6,2,10,20,20,0,0
Ukunda,house,U698,7.1,0,5,10,0,0,0,0
Ukunda,house,U699,11.6,0,0,0,0,0,0,0
Ukunda,house,U700,7.2,0,1,10,0,0,0,0
Ukunda,house,U701,9.2,0,0,0,0,0,0,0
Ukunda,house,U702,7.2,1,7,10,25,25,0,0
Ukunda,house,U703,11.8,2,0,3,0,0,0,0
Ukunda,house,U704,10.4,1,0,2,0,0,0,0
Ukunda,house,U705,9.6,2,0,3,0,0,0,0
Ukunda,house,U706,11.5,0,3,10,0,0,0,0
Ukunda,house,U707,10.7,1,2,10,6,6,0,0
Ukunda,house,U708,7.4,1,4,10,0,0,0,0
Ukunda,house,U709,7.6,0,1,10,0,0,0,0
Ukunda,house,U710,11.3,0,0,0,0,0,0,0
Ukunda,house,U711,6.9,0,2,10,0,0,0,0
Ukunda,house,U712,7.7,0,2,10,0,0,0,0
Ukunda,house,U713,8.3,1,2,10,0,0,0,0
Ukunda,house,U714,7.7,2,4,10,0,0,0,0
Ukunda,house,U715,10.1,2,2,10,0,0,0,0
Ukunda,house,U716,8.9,0,0,0,0,0,0,0
Ukunda,house,U717,7.0,2,2,10,0,0,0,0
Ukunda,house,U718,8.9,1,1,10,19,19,0,0
Ukunda,house,U719,11.7,0,1,10,0,0,0,0
Ukunda,house,U720,9.0,0,0,0,0,0,0,0
Ukunda,house,U721,9.2,0,1,10,0,0,0,0
Ukunda,house,U722,7.4,0,0,0,0,0,0,0
Ukunda,house,U723,6.4,0,0,0,0,0,0,0
Ukunda,house,U724,10.3,0,0,0,0,0,0,0
Ukunda,house,U725,11.9,2,1,10,0,0,0,0
Ukunda,house,U726,9.4,1,2,10,0,0,0,0
Ukunda,house,U727,9.4,0,0,0,0,0,0,0
Ukunda,house,U728,10.9,2,0,4,6,6,0,0
Ukunda,house,U729,8.0,1,4,10,0,0,0,0
Ukunda,house,U730,7.7,1,9,10,0,0,0,0
Ukunda,house,U731,11.8,0,0,0,0,0,0,0
Ukunda,house,U732,10.1,0,4,10,20,20,0,0
Ukunda,house,U733,10.7,1,0,2,0,0,0,0
Ukunda,house,U734,10.3,1,0,2,0,0,0,0
Ukunda,house,U735,11.2,2,2,10,18,18,0,0
Ukunda,house,U736,7.1,2,5,10,0,0,0,0
Ukunda,house,U737,9.3,1,1,10,0,0,0,0
Ukunda,house,U738,9.1,0,2,10,0,0,0,0
Ukunda,house,U739,10.6,1,0,1,0,0,0,0
Ukunda,house,U740,8.2,1,2,10,0,0,0,0
Ukunda,house,U741,9.4,1,0,1,0,0,0,0
Ukunda,house,U742,11.9,0,0,0,0,0,0,0
Ukunda,house,U743,11.2,1,0,2,0,0,0,0
Ukunda,house,U744,10.8,1,2,10,62,62,0,0
Ukunda,house,U745,11.2,1,7,10,0,0,0,0
Ukunda,house,U746,9.6,1,1,10,0,0,0,0
Ukunda,house,U747,10.4,0,1,10,0,0,0,0
Ukunda,house,U748,11.4,0,0,0,0,0,0,0
Ukunda,house,U749,10.9,0,0,0,0,0,0,0
Ukunda,house,U750,7.8,0,0,0,0,0,0,0
Ukunda,house,U751,9.2,0,0,0,0,0,0,0
Ukunda,house,U752,9.3,0,2,10,0,0,0,0
Ukunda,house,U753,9.8,0,1,10,0,0,0,0
Ukunda,house,U754,7.1,0,2,10,0,0,0,0
Ukunda,house,U755,9.2,0,2,10,17,17,0,0
Ukunda,house,U756,7.1,0,1,10,0,0,0,0
Ukunda,house,U757,7.5,0,0,0,0,0,0,0
Ukunda,house,U758,12.0,0,2,10,0,0,0,0
Ukunda,house,U759,7.2,0,2,10,0,0,0,0
Ukunda,house,U760,7.2,1,1,10,0,0,0,0
Ukunda,house,U761,8.1,0,1,10,0,0,0,0
Ukunda,house,U762,6.7,0,1,10,0,0,0,0
Ukunda,house,U763,8.4,0,0,0,0,0,0,0
Ukunda,house,U764,7.1,1,0,1,0,0,0,0
Ukunda,house,U765,9.7,1,0,1,29,29,0,0
Ukunda,house,U766,7.6,0,0,0,0,0,0,0
Ukunda,house,U767,7.7,1,0,1,0,0,0,0
Ukunda,house,U768,9.7,0,0,0,0,0,0,0
Ukunda,house,U769,9.2,0,2,10,8,8,0,0
Ukunda,house,U770,10.6,1,2,10,0,0,0,0
Ukunda,house,U771,8.6,0,0,0,0,0,0,0
Ukunda,house,U772,9.0,1,1,10,0,0,0,0
Ukunda,house,U773,9.8,0,1,10,0,0,0,0
Ukunda,house,U774,6.9,2,0,2,0,0,0,0
Ukunda,house,U775,9.9,0,0,0,0,0,0,0
Ukunda,house,U776,11.2,0,0,0,0,0,0,0
Ukunda,house,U777,6.9,0,1,10,0,0,0,0
Ukunda,house,U778,8.7,0,0,0,0,0,0,0
Ukunda,house,U779,8.6,1,0,2,0,0,0,0
Ukunda,house,U780,11.7,0,0,0,0,0,0,0
Ukunda,house,U781,9.1,1,0,1,0,0,0,0
Ukunda,house,U782,8.7,0,2,10,0,0,0,0
Ukunda,house,U783,7.7,7,0,15,0,0,0,0
Ukunda,house,U784,9.1,0,1,10,0,0,0,0
Ukunda,house,U785,8.9,0,0,0,0,0,0,0
Ukunda,house,U786,10.9,2,0,2,0,0,0,0
Ukunda,house,U787,11.8,0,6,10,0,0,0,0
Ukunda,house,U788,8.2,0,1,10,10,10,0,0
Ukunda,house,U789,9.7,1,2,10,0,0,0,0
Ukunda,house,U790,11.3,0,0,0,0,0,0,0
Ukunda,house,U791,10.8,0,2,10,0,0,0,0
Ukunda,house,U792,9.9,0,2,10,0,0,0,0
Ukunda,house,U793,10.8,1,1,10,0,0,0,0
Ukunda,house,U794,11.3,3,0,4,0,0,0,0
Ukunda,house,U795,7.3,0,1,10,0,0,0,0
Ukunda,house,U796,9.0,0,1,10,0,0,0,0
Ukunda,house,U797,10.6,0,0,0,0,0,0,0
Ukunda,house,U798,11.9,0,0,0,0,0,0,0
Ukunda,house,U799,6.7,1,0,1,0,0,0,0
Ukunda,house,U800,7.2,1,6,10,0,0,0,0
Ukunda,house,U801,8.8,0,0,0,0,0,0,0
Ukunda,house,U802,10.3,1,0,2,0,0,0,0
Ukunda,house,U803,7.5,0,3,10,0,0,0,0
Ukunda,house,U804,11.7,2,0,3,0,0,0,0
Ukunda,house,U805,9.5,1,0,1,0,0,0,0
Ukunda,house,U806,9.6,0,0,0,0,0,0,0
Ukunda,house,U807,8.4,1,0,1,0,0,0,0
Ukunda,house,U808,10.4,0,1,10,0,0,0,0
Ukunda,house,U809,9.3,1,2,10,6,6,0,0
Ukunda,house,U810,11.1,0,0,0,0,0,0,0
Ukunda,house,U811,11.0,1,0,2,0,0,0,0
Ukunda,house,U812,10.4,0,0,0,0,0,0,0
Ukunda,house,U813,10.7,0,0,0,0,0,0,0
Ukunda,house,U814,11.6,1,0,1,0,0,0,0
Ukunda,house,U815,11.8,0,1,10,0,0,0,0
Ukunda,house,U816,8.4,0,0,0,0,0,0,0
Ukunda,house,U817,10.9,1,1,10,0,0,0,0
Ukunda,house,U818,8.6,1,0,1,0,0,0,0
Ukunda,house,U819,6.6,2,2,10,12,12,0,0
Ukunda,house,U820,10.1,1,5,10,23,22,0,1
Ukunda,house,U821,8.2,0,1,10,0,0,0,0
Ukunda,house,U822,9.1,0,0,0,0,0,0,0
Ukunda,house,U823,7.4,1,0,2,0,0,0,0
Ukunda,house,U824,8.9,1,0,4,0,0,0,0
Ukunda,house,U825,10.6,0,0,0,0,0,0,0
Ukunda,house,U826,10.5,2,0,3,0,0,0,0
Ukunda,house,U827,7.7,2,0,2,0,0,0,0
Ukunda,house,U828,11.9,0,0,0,0,0,0,0
Ukunda,house,U829,11.1,0,2,10,10,10,0,0
Ukunda,house,U830,7.7,1,2,10,0,0,0,0
Ukunda,house,U831,8.4,1,1,10,0,0,0,0
Ukunda,house,U832,9.8,1,0,1,0,0,0,0
Ukunda,house,U833,7.2,0,0,0,0,0,0,0
Ukunda,house,U834,8.7,0,1,10,0,0,0,0
Ukunda,house,U835,9.5,2,1,10,6,6,0,0
Ukunda,house,U836,10.2,1,2,10,0,0,0,0
Ukunda,house,U837,10.2,0,1,10,0,0,0,0
Ukunda,house,U838,11.2,1,2,10,0,0,0,0
Ukunda,house,U839,7.6,0,0,0,0,0,0,0
Ukunda,house,U840,11.3,0,6,10,0,0,0,0
Ukunda,house,U841,11.1,0,1,10,0,0,0,0
Ukunda,house,U842,10.8,0,0,0,0,0,0,0
Ukunda,house,U843,8.8,0,0,0,0,0,0,0
Ukunda,house,U844,7.3,0,1,10,0,0,0,0
Ukunda,house,U845,10.3,0,0,0,0,0,0,0
Ukunda,house,U846,11.3,0,0,0,0,0,0,0
Ukunda,house,U847,7.2,0,0,0,0,0,0,0
Ukunda,house,U848,8.4,0,0,0,0,0,0,0
Ukunda,house,U849,8.6,0,1,10,0,0,0,0
Ukunda,house,U850,10.4,0,0,0,0,0,0,0
Ukunda,house,U851,8.0,1,0,1,0,0,0,0
Ukunda,house,U852,10.8,1,0,1,0,0,0,0
Ukunda,house,U853,9.1,1,0,2,0,0,0,0
Ukunda,house,U854,12.0,1,1,10,0,0,0,0
Ukunda,house,U855,7.9,0,0,0,0,0,0,0
Ukunda,house,U856,10.1,0,0,0,0,0,0,0
Ukunda,house,U857,8.0,0,0,0,0,0,0,0
Ukunda,house,U858,9.0,0,1,10,0,0,0,0
Ukunda,house,U859,7.8,0,1,10,0,0,0,0
Ukunda,house,U860,8.6,0,0,0,0,0,0,0
Ukunda,house,U861,12.0,0,1,10,0,0,0,0
Ukunda,house,U862,8.7,0,0,0,0,0,0,0
Ukunda,house,U863,10.1,1,0,2,0,0,0,0
Ukunda,house,U864,11.7,1,0,1,42,42,0,0
Ukunda,house,U865,7.4,0,0,0,0,0,0,0
Ukunda,house,U866,11.7,0,0,0,0,0,0,0
Ukunda,house,U867,7.1,0,0,0,0,0,0,0
Ukunda,house,U868,7.2,0,0,0,0,0,0,0
Ukunda,house,U869,8.0,0,4,10,0,0,0,0
Ukunda,house,U870,7.7,0,6,10,0,0,0,0
Ukunda,house,U871,11.7,1,0,2,0,0,0,0
Ukunda,house,U872,10.1,2,2,10,0,0,0,0
Ukunda,house,U873,8.1,2,0,4,0,0,0,0
Ukunda,house,U874,8.0,1,2,10,0,0,0,0
Ukunda,house,U875,8.1,0,0,0,0,0,0,0
Ukunda,house,U876,11.6,2,3,10,0,0,0,0
Ukunda,house,U877,9.9,0,0,0,0,0,0,0
Ukunda,house,U878,10.0,1,2,10,16,16,0,0
Ukunda,house,U879,8.8,0,1,10,0,0,0,0
Ukunda,house,U880,8.9,1,0,2,0,0,0,0
Ukunda,house,U881,7.9,0,1,10,21,21,0,0
Ukunda,house,U882,11.8,1,0,2,0,0,0,0
Ukunda,house,U883,6.5,0,0,0,0,0,0,0
Ukunda,house,U884,8.5,0,1,10,0,0,0,0
Ukunda,house,U885,9.5,4,0,6,0,0,0,0
Ukunda,house,U886,9.1,0,0,0,0,0,0,0
Ukunda,house,U887,9.7,0,0,0,0,0,0,0
Ukunda,house,U888,6.8,0,0,0,0,0,0,0
Ukunda,house,U889,11.0,0,1,10,0,0,0,0
Ukunda,house,U890,11.5,0,0,0,0,0,0,0
Ukunda,house,U891,10.4,2,0,3,0,0,0,0
Ukunda,house,U892,7.3,1,3,10,0,0,0,0
Ukunda,house,U893,6.7,0,1,10,0,0,0,0
Ukunda,house,U894,11.0,0,0,0,0,0,0,0
Ukunda,house,U895,7.3,0,0,0,0,0,0,0
Ukunda,house,U896,11.1,1,0,2,0,0,0,0
Ukunda,house,U897,10.9,0,1,10,0,0,0,0
Ukunda,house,U898,7.1,0,2,10,0,0,0,0
Ukunda,house,U899,9.1,0,2,10,0,0,0,0
Ukunda,house,U900,10.0,2,1,10,0,0,0,0
Ukunda,house,U901,11.3,1,0,3,0,0,0,0
Ukunda,house,U902,10.4,1,1,10,21,21,0,0
Ukunda,house,U903,7.3,0,0,0,0,0,0,0
Ukunda,house,U904,11.6,1,1,10,0,0,0,0
Ukunda,house,U905,9.9,0,1,10,8,8,0,0
Ukunda,house,U906,8.1,1,3,10,17,17,0,0
Ukunda,house,U907,11.6,0,2,10,0,0,0,0
Ukunda,house,U908,8.3,1,0,1,0,0,0,0
Ukunda,house,U909,9.9,1,1,10,0,0,0,0
Ukunda,house,U910,11.4,0,0,0,0,0,0,0
Ukunda,house,U911,8.9,1,2,10,16,16,0,0
Ukunda,house,U912,7.9,0,0,0,0,0,0,0
Ukunda,house,U913,11.6,0,0,0,0,0,0,0
Ukunda,house,U914,7.5,0,0,0,0,0,0,0
Ukunda,house,U915,9.6,0,2,10,0,0,0,0
Ukunda,house,U916,8.5,0,0,0,0,0,0,0
Ukunda,house,U917,7.5,0,0,0,0,0,0,0
Ukunda,house,U918,7.1,0,3,10,6,6,0,0
Ukunda,house,U919,10.9,2,0,2,0,0,0,0
Ukunda,house,U920,7.3,0,2,10,0,0,0,0
Ukunda,house,U921,9.6,0,2,10,10,10,0,0
Ukunda,house,U922,8.0,0,0,0,0,0,0,0
Ukunda,house,U923,11.1,2,2,10,0,0,0,0
Ukunda,house,U924,11.5,0,3,10,0,0,0,0
Ukunda,house,U925,8.1,1,1,10,0,0,0,0
Ukunda,house,U926,10.1,0,1,10,0,0,0,0
Ukunda,house,U927,7.1,0,2,10,20,20,0,0
Ukunda,house,U928,9.5,1,1,10,0,0,0,0
Ukunda,house,U929,8.4,0,0,0,0,0,0,0
Ukunda,house,U930,10.4,0,0,0,0,0,0,0
Ukunda,house,U931,8.1,1,0,2,0,0,0,0
Ukunda,house,U932,10.8,0,1,10,0,0,0,0
Ukunda,house,U933,7.6,1,1,10,0,0,0,0
Ukunda,house,U934,10.5,2,0,3,0,0,0,0
Ukunda,house,U935,11.6,1,0,2,0,0,0,0
Ukunda,house,U936,11.6,0,2,10,0,0,0,0
Ukunda,house,U937,8.2,1,0,3,0,0,0,0
Ukunda,house,U938,10.5,0,0,0,0,0,0,0
Ukunda,house,U939,8.2,1,2,10,0,0,0,0
Ukunda,house,U940,6.9,1,2,10,7,7,0,0
Ukunda,house,U941,11.8,0,0,0,0,0,0,0
Ukunda,house,U942,6.5,0,0,0,0,0,0,0
Ukunda,house,U943,9.6,0,2,10,0,0,0,0
Ukunda,house,U944,7.8,0,0,0,0,0,0,0
Ukunda,house,U945,10.1,0,0,0,0,0,0,0
Ukunda,house,U946,9.9,2,2,10,0,0,0,0
Ukunda,house,U947,9.2,0,0,0,0,0,0,0
Ukunda,house,U948,7.4,0,0,0,0,0,0,0
Ukunda,house,U949,6.6,0,0,0,0,0,0,0
Ukunda,house,U950,6.7,1,0,1,0,0,0,0
Ukunda,house,U951,9.4,0,1,10,0,0,0,0
Ukunda,house,U952,7.4,0,0,0,0,0,0,0
Ukunda,house,U953,10.9,1,0,1,0,0,0,0
Ukunda,house,U954,8.4,0,0,0,0,0,0,0
Ukunda,house,U955,7.6,2,2,10,0,0,0,0
Ukunda,house,U956,8.9,0,0,0,0,0,0,0
Ukunda,house,U957,7.5,2,2,10,0,0,0,0
Ukunda,house,U958,6.9,0,3,10,0,0,0,0
Ukunda,house,U959,10.3,0,2,10,5,5,0,0
Ukunda,house,U960,8.4,2,0,5,0,0,0,0
Ukunda,house,U961,9.7,0,1,10,0,0,0,0
