city,type,code,hours,Container_s,Container_ml,liters,n_vectors,susc,exp,inf,y_rand,x_rand,y_cent,x_cent,y_scat,x_scat
Kisumu,house,K173,7.3,0,0,0,0,0,0,0,2.15768155691316,2.534683805557085,2.432434637294441,1.9421716247859309,3.1586370987056105,2.761429890584677
Kisumu,house,K174,8.4,0,0,0,0,0,0,0,1.5332542806180895,2.29896554355668,2.2873510502181142,2.461770462106697,2.8444258924718953,1.668302866865875
Kisumu,house,K175,11.1,2,0,2,5,5,0,0,2.465361482828905,1.414492476126567,2.410469319545358,1.481988106462203,2.4859765477998015,1.5339741876900748
Kisumu,house,K176,8.1,0,0,0,0,0,0,0,3.138950457142729,1.9267006000376268,2.8444258924718953,1.668302866865875,3.020613774893301,3.593085950376062
Kisumu,house,K177,8.8,1,0,1,0,0,0,0,1.659786105760921,1.48008997430541,1.8514065293127266,3.4792419613382384,1.4954270311061455,2.6744043947102103
Kisumu,house,K178,7.9,0,0,0,0,0,0,0,2.786111000483493,3.016423789641093,3.020613774893301,3.593085950376062,3.3809831782503648,2.8677706732542405
Kisumu,house,K179,7.6,0,0,0,0,0,0,0,1.6075563596864353,3.0035814066972932,1.4954270311061455,2.6744043947102103,2.15768155691316,2.534683805557085
Kisumu,house,K180,10.1,1,0,2,3,3,0,0,3.2831367696233307,3.1371495599653025,3.3809831782503648,2.8677706732542405,1.5332542806180895,2.29896554355668
Kisumu,house,K181,7.1,0,0,0,0,0,0,0,3.298045361990624,3.018476721866699,1.5332542806180895,2.29896554355668,2.686991018409308,2.4266879157038224
Kisumu,house,K182,10.0,0,0,0,0,0,0,0,2.3367418297806526,1.8163549589451828,3.138950457142729,1.9267006000376268,3.138950457142729,1.9267006000376268
Kisumu,house,K183,8.9,0,0,0,0,0,0,0,2.2209097255242436,1.3964811511221746,1.659786105760921,1.48008997430541,1.659786105760921,1.48008997430541
Kisumu,house,K184,7.0,0,0,0,0,0,0,0,3.959393034524083,3.5384140235739596,2.786111000483493,3.016423789641093,2.786111000483493,3.016423789641093
Kisumu,house,K185,8.3,2,0,4,0,0,0,0,1.609945454348822,1.1644849417999499,1.6075563596864353,3.0035814066972932,1.6075563596864353,3.0035814066972932
Kisumu,house,K186,10.5,0,0,0,0,0,0,0,2.058353180159887,1.6686691215708487,3.2831367696233307,3.1371495599653025,3.2831367696233307,3.1371495599653025
Kisumu,house,K187,7.9,1,0,1,0,0,0,0,1.9787124650536192,2.425197379657519,3.298045361990624,3.018476721866699,3.298045361990624,3.018476721866699
Kisumu,house,K188,7.6,2,0,4,0,0,0,0,2.3890717142672444,1.4616037717443304,2.3367418297806526,1.8163549589451828,2.3367418297806526,1.8163549589451828
Kisumu,house,K189,11.0,1,0,2,0,0,0,0,2.1183806123482434,3.229483193956741,2.2209097255242436,1.3964811511221746,2.2209097255242436,1.3964811511221746
Kisumu,house,K190,10.8,1,0,1,0,0,0,0,2.009249896020947,3.301690292228517,3.959393034524083,3.5384140235739596,3.959393034524083,3.5384140235739596
Kisumu,house,K191,10.7,0,0,0,0,0,0,0,3.5878911436932466,2.3229395885164688,1.609945454348822,1.1644849417999499,1.609945454348822,1.1644849417999499
Kisumu,house,K192,7.0,0,0,0,0,0,0,0,3.4977777941041652,3.9762197192322857,2.058353180159887,1.6686691215708487,2.058353180159887,1.6686691215708487
Kisumu,house,K193,9.7,0,0,0,0,0,0,0,3.24018745211463,1.7746582558938104,1.9787124650536192,2.425197379657519,1.9787124650536192,2.425197379657519
Kisumu,house,K194,9.3,0,0,0,0,0,0,0,1.9724915400189642,1.845310486953492,2.3890717142672444,1.4616037717443304,2.1183806123482434,3.229483193956741
Kisumu,house,K195,11.1,1,0,1,0,0,0,0,4.282827391397844,2.226414486907529,2.1183806123482434,3.229483193956741,2.009249896020947,3.301690292228517
Kisumu,house,K196,7.7,2,1,10,0,0,0,0,1.4568182674964507,2.6334375621434893,2.009249896020947,3.301690292228517,3.5878911436932466,2.3229395885164688
Kisumu,house,K197,9.7,0,0,0,0,0,0,0,2.010487227431193,2.5940882949602337,3.5878911436932466,2.3229395885164688,3.4977777941041652,3.9762197192322857
Kisumu,house,K198,9.5,0,0,0,0,0,0,0,3.395731617125382,2.464296823693765,3.4977777941041652,3.9762197192322857,3.24018745211463,1.7746582558938104
Kisumu,house,K199,8.1,0,0,0,0,0,0,0,1.8106601130302051,1.950749408559478,3.24018745211463,1.7746582558938104,4.282827391397844,2.226414486907529
Kisumu,house,K200,10.3,0,0,0,0,0,0,0,3.898550334921043,3.28289581942681,1.9724915400189642,1.845310486953492,1.4568182674964507,2.6334375621434893
Kisumu,house,K201,7.8,2,0,3,0,0,0,0,2.875428434228649,2.6082855746206826,4.282827391397844,2.226414486907529,3.395731617125382,2.464296823693765
Kisumu,house,K202,9.8,2,1,10,14,13,0,1,4.011122344387395,4.222117236239318,1.4568182674964507,2.6334375621434893,3.194796211817216,3.817116897124564
Kisumu,house,K203,8.1,1,0,2,0,0,0,0,3.6852080831713714,2.8630143354472355,2.010487227431193,2.5940882949602337,3.898550334921043,3.28289581942681
Kisumu,house,K204,8.4,2,1,10,0,0,0,0,3.1254655434433927,2.642855488950278,3.395731617125382,2.464296823693765,2.875428434228649,2.6082855746206826
Kisumu,house,K205,10.8,3,0,4,4,4,0,0,2.130183128172472,2.2989482072063216,1.8106601130302051,1.950749408559478,1.478898072574039,2.904507107487638
Kisumu,house,K206,10.6,1,0,2,7,7,0,0,4.113104590558934,3.6819903310549837,3.194796211817216,3.817116897124564,4.011122344387395,4.222117236239318
Kisumu,house,K207,7.0,2,0,2,2,2,0,0,1.3548120991539498,2.980177132391307,3.898550334921043,3.28289581942681,3.6852080831713714,2.8630143354472355
Kisumu,house,K208,8.9,3,0,4,5,5,0,0,2.2379726765393753,2.213090396458101,1.478898072574039,2.904507107487638,3.1254655434433927,2.642855488950278
Kisumu,house,K209,10.3,0,0,0,0,0,0,0,2.5281887031736576,3.6443977728612436,4.011122344387395,4.222117236239318,2.130183128172472,2.2989482072063216
Kisumu,house,K210,8.2,0,0,0,0,0,0,0,2.0613035303292,1.5869086545475157,3.6852080831713714,2.8630143354472355,4.113104590558934,3.6819903310549837
Kisumu,house,K211,9.2,0,0,0,0,0,0,0,3.7764218116665145,3.4952612825907257,2.130183128172472,2.2989482072063216,1.3548120991539498,2.980177132391307
Kisumu,house,K212,7.1,0,0,0,0,0,0,0,2.60655685550644,2.9813792537381305,4.113104590558934,3.6819903310549837,2.2379726765393753,2.213090396458101
Kisumu,house,K213,11.1,1,2,10,0,0,0,0,3.2067814158004535,3.8512019510322846,1.3548120991539498,2.980177132391307,2.0613035303292,1.5869086545475157
Kisumu,house,K214,11.2,0,0,0,0,0,0,0,2.0945112963725716,3.23702585114422,2.5281887031736576,3.6443977728612436,3.7764218116665145,3.4952612825907257
Kisumu,house,K215,10.8,1,3,10,6,6,0,0,2.1420100725444784,2.6324190415371094,2.0613035303292,1.5869086545475157,2.60655685550644,2.9813792537381305
Kisumu,house,K216,9.8,0,0,0,0,0,0,0,1.9315054155229965,2.582269916445494,3.7764218116665145,3.4952612825907257,3.2067814158004535,3.8512019510322846
Kisumu,house,K217,8.0,0,0,0,0,0,0,0,3.471464523942836,2.9018992964103694,3.2067814158004535,3.8512019510322846,1.743463359588486,3.1859597608230845
Kisumu,house,K218,11.2,0,0,0,0,0,0,0,3.6471531948257288,1.6345891647033022,1.743463359588486,3.1859597608230845,2.0945112963725716,3.23702585114422
Kisumu,house,K219,9.8,0,0,0,0,0,0,0,2.037002941697965,1.1498399853381898,2.0945112963725716,3.23702585114422,2.1420100725444784,2.6324190415371094
Kisumu,house,K220,10.6,0,0,0,0,0,0,0,2.1060293591034323,1.1024522558759149,1.737953484087625,3.632206407318403,1.737953484087625,3.632206407318403
Kisumu,house,K221,11.8,1,2,10,6,6,0,0,1.2145983221321828,1.8815098515675308,1.9315054155229965,2.582269916445494,1.9315054155229965,2.582269916445494
Kisumu,house,K222,7.4,0,0,0,0,0,0,0,3.539942042797174,2.4150063077596142,3.6471531948257288,1.6345891647033022,3.471464523942836,2.9018992964103694
Kisumu,house,K223,11.2,3,0,5,0,0,0,0,2.056298617009856,2.3825005126125087,3.7843343090401076,2.3489002802742296,3.6471531948257288,1.6345891647033022
Kisumu,house,K224,10.5,0,0,0,0,0,0,0,3.3349103858598173,3.0220268325257154,2.037002941697965,1.1498399853381898,3.7843343090401076,2.3489002802742296
Kisumu,house,K225,7.2,1,0,1,0,0,0,0,1.8793412034404053,1.8257934056344423,2.1060293591034323,1.1024522558759149,2.037002941697965,1.1498399853381898
Kisumu,house,K226,7.7,1,1,10,0,0,0,0,1.5013103130244734,3.627480541260041,1.2145983221321828,1.8815098515675308,2.1060293591034323,1.1024522558759149
Kisumu,house,K227,8.5,0,0,0,0,0,0,0,1.4802401504903826,2.3517101087044097,3.539942042797174,2.4150063077596142,1.2145983221321828,1.8815098515675308
Kisumu,house,K228,10.3,2,0,2,7,7,0,0,3.3488641422374217,1.5655346059688569,3.5302222316184246,3.881543101800579,3.539942042797174,2.4150063077596142
Kisumu,house,K229,11.6,0,0,0,0,0,0,0,2.5136362396551504,3.8296683323657263,2.056298617009856,2.3825005126125087,3.5302222316184246,3.881543101800579
Kisumu,house,K230,8.2,0,0,0,0,0,0,0,2.2097161406379224,2.663244042518158,1.8793412034404053,1.8257934056344423,2.056298617009856,2.3825005126125087
Kisumu,house,K231,7.9,0,0,0,0,0,0,0,1.7371301741758047,2.0638916314191924,3.45721623648489,2.046446330823806,3.3349103858598173,3.0220268325257154
Kisumu,house,K232,10.7,0,0,0,0,0,0,0,2.9323260614788196,2.4650991103195468,1.5013103130244734,3.627480541260041,1.8793412034404053,1.8257934056344423
Kisumu,house,K233,11.5,0,0,0,0,0,0,0,3.132077827221246,1.7603857773052711,3.9945121729810475,2.1238884149676394,1.5013103130244734,3.627480541260041
Kisumu,house,K234,11.4,0,0,0,0,0,0,0,3.321172194885116,3.1022229390284606,2.381964120773777,3.4501299145139104,3.9945121729810475,2.1238884149676394
Kisumu,house,K235,8.7,0,0,0,0,0,0,0,2.154378062780013,3.5182050660209847,2.6270966904276847,1.1004730730243475,2.381964120773777,3.4501299145139104
Kisumu,house,K236,10.1,4,0,5,8,8,0,0,2.125256080884913,4.047645506146163,1.4802401504903826,2.3517101087044097,2.6270966904276847,1.1004730730243475
Kisumu,house,K237,8.6,2,0,5,0,0,0,0,2.142258657816219,1.046443004744541,3.3488641422374217,1.5655346059688569,1.4802401504903826,2.3517101087044097
Kisumu,house,K238,6.9,1,1,10,0,0,0,0,1.9447930012213435,3.0194905408825745,2.5136362396551504,3.8296683323657263,2.5136362396551504,3.8296683323657263
Kisumu,house,K239,7.1,4,0,7,3,3,0,0,1.9439364317640306,3.753418668557382,1.7371301741758047,2.0638916314191924,2.2097161406379224,2.663244042518158
Kisumu,house,K240,10.1,0,0,0,0,0,0,0,4.575340681283847,2.087258374765114,2.8673234360247,0.886293023871371,2.8673234360247,0.886293023871371
Kisumu,house,K241,8.2,2,0,6,0,0,0,0,2.881782095046232,1.4274177371131656,2.8425045709272423,2.2030764598089205,2.9323260614788196,2.4650991103195468
Kisumu,house,K242,6.9,0,0,0,0,0,0,0,2.2461382328859587,3.434219192541859,3.2684546405252943,1.6485238919270024,3.2684546405252943,1.6485238919270024
Kisumu,house,K243,8.0,0,0,0,0,0,0,0,2.2974433439049906,5.22182011737987,2.6537067063592814,1.2764103745143576,2.6537067063592814,1.2764103745143576
Kisumu,house,K244,8.1,1,1,10,14,14,0,0,1.6614681234934343,2.6210668370412065,3.132077827221246,1.7603857773052711,3.132077827221246,1.7603857773052711
Kisumu,house,K245,10.1,0,0,0,0,0,0,0,2.2281306416003943,1.1124480677628052,2.154378062780013,3.5182050660209847,3.321172194885116,3.1022229390284606
Kisumu,house,K246,11.5,0,0,0,0,0,0,0,4.466654254586474,3.538143336410992,2.125256080884913,4.047645506146163,2.154378062780013,3.5182050660209847
Kisumu,house,K247,7.5,0,0,0,0,0,0,0,2.5940935316911613,2.6604017619518996,2.142258657816219,1.046443004744541,2.125256080884913,4.047645506146163
Kisumu,house,K248,11.2,0,0,0,0,0,0,0,3.453790174570266,2.7462015855970496,2.073525520715141,2.0057899434230873,2.142258657816219,1.046443004744541
Kisumu,house,K249,11.3,0,0,0,0,0,0,0,1.9305232004852781,2.1840660239012197,1.9447930012213435,3.0194905408825745,2.073525520715141,2.0057899434230873
Kisumu,house,K250,6.9,1,0,1,0,0,0,0,2.476539714010157,1.5645046029221146,1.9439364317640306,3.753418668557382,1.9447930012213435,3.0194905408825745
Kisumu,house,K251,9.5,0,0,0,0,0,0,0,1.880087946125908,1.4563885651981001,4.575340681283847,2.087258374765114,1.9439364317640306,3.753418668557382
Kisumu,house,K252,8.9,2,0,2,2,2,0,0,3.209649709644208,3.32198873869548,2.881782095046232,1.4274177371131656,4.575340681283847,2.087258374765114
Kisumu,house,K253,8.7,2,0,3,0,0,0,0,2.6007856478284603,3.445426073505818,2.2461382328859587,3.434219192541859,2.2461382328859587,3.434219192541859
Kisumu,house,K254,9.1,0,0,0,0,0,0,0,1.8638935128689427,2.0705147184039627,2.2974433439049906,5.22182011737987,2.2974433439049906,5.22182011737987
Kisumu,house,K255,7.6,1,1,10,0,0,0,0,3.304944479360657,3.0780441367375477,1.6614681234934343,2.6210668370412065,1.6614681234934343,2.6210668370412065
Kisumu,house,K256,9.1,0,0,0,0,0,0,0,2.281092866520973,1.7089717975970184,2.8734859981319096,0.8809487447317746,2.8734859981319096,0.8809487447317746
Kisumu,house,K257,10.0,1,0,1,0,0,0,0,3.1328545557231697,3.490967745193307,2.2281306416003943,1.1124480677628052,2.2281306416003943,1.1124480677628052
Kisumu,house,K258,9.5,4,0,6,31,31,0,0,3.5338117526614514,4.202935086029073,4.466654254586474,3.538143336410992,4.466654254586474,3.538143336410992
Kisumu,house,K259,11.0,1,1,10,0,0,0,0,1.5755429293490872,1.828972587530594,1.9305232004852781,2.1840660239012197,2.5940935316911613,2.6604017619518996
Kisumu,house,K260,7.4,2,1,10,0,0,0,0,4.995521936552255,3.138298814830735,2.476539714010157,1.5645046029221146,1.9305232004852781,2.1840660239012197
Kisumu,house,K261,7.8,0,2,10,2,2,0,0,3.7792477000694897,1.4849224874674827,1.880087946125908,1.4563885651981001,3.5026250614650705,2.059914691745742
Kisumu,house,K262,10.8,6,3,10,10,10,0,0,1.3948210139613673,3.782898549122371,3.209649709644208,3.32198873869548,1.880087946125908,1.4563885651981001
Kisumu,house,K263,8.2,0,0,0,0,0,0,0,2.7763464189788323,3.5799214026585,2.6007856478284603,3.445426073505818,3.209649709644208,3.32198873869548
Kisumu,house,K264,10.6,1,0,2,0,0,0,0,2.378508511729747,1.2386931133717072,1.8638935128689427,2.0705147184039627,1.8237890733206172,2.5807229070129596
Kisumu,house,K265,11.3,0,0,0,0,0,0,0,1.6563043326123337,3.343021446798847,3.304944479360657,3.0780441367375477,3.304944479360657,3.0780441367375477
Kisumu,house,K266,8.1,0,0,0,0,0,0,0,2.0680367111917337,1.6346570002824992,2.281092866520973,1.7089717975970184,2.281092866520973,1.7089717975970184
Kisumu,house,K267,7.3,1,1,10,2,2,0,0,2.2158569994401676,1.5850517267803335,3.1328545557231697,3.490967745193307,3.5338117526614514,4.202935086029073
Kisumu,house,K268,7.1,2,0,2,0,0,0,0,1.4799854822533953,3.8522289478240923,3.5338117526614514,4.202935086029073,5.928874330197165,1.9307872611716366
Kisumu,house,K269,8.7,0,0,0,0,0,0,0,3.732117718399235,1.8849531557480965,1.5755429293490872,1.828972587530594,2.6099798361791495,3.6361412065551386
Kisumu,house,K270,10.6,0,2,10,0,0,0,0,3.984154204686041,3.2942340905266905,5.928874330197165,1.9307872611716366,4.995521936552255,3.138298814830735
Kisumu,house,K271,11.9,0,0,0,0,0,0,0,2.680476465463854,2.5153100727316624,2.6099798361791495,3.6361412065551386,3.7792477000694897,1.4849224874674827
Kisumu,house,K272,11.3,0,0,0,0,0,0,0,4.154476445388225,4.0175419211735,4.995521936552255,3.138298814830735,1.3948210139613673,3.782898549122371
Kisumu,house,K273,9.9,0,0,0,0,0,0,0,1.612720832567377,3.6886406639591933,3.7792477000694897,1.4849224874674827,1.5002875855165265,3.9682800900534967
Kisumu,house,K274,7.9,0,0,0,0,0,0,0,3.146963951391879,2.1423530932464936,1.3948210139613673,3.782898549122371,2.378508511729747,1.2386931133717072
Kisumu,house,K275,9.3,0,0,0,0,0,0,0,3.3229555250532727,2.4621785836920402,1.5002875855165265,3.9682800900534967,1.6563043326123337,3.343021446798847
Kisumu,house,K276,11.5,0,0,0,0,0,0,0,2.431368610521072,1.8126602151756164,2.7763464189788323,3.5799214026585,2.0680367111917337,1.6346570002824992
Kisumu,house,K277,7.7,0,0,0,0,0,0,0,3.0695791516758595,1.456972474872016,2.378508511729747,1.2386931133717072,2.2158569994401676,1.5850517267803335
Kisumu,house,K278,11.5,0,0,0,0,0,0,0,4.108397905623466,3.170536364513491,1.6563043326123337,3.343021446798847,1.4799854822533953,3.8522289478240923
Kisumu,house,K279,10.3,0,0,0,0,0,0,0,1.9813035907556442,4.139873985879135,2.0680367111917337,1.6346570002824992,3.732117718399235,1.8849531557480965
Kisumu,house,K280,9.6,0,0,0,0,0,0,0,1.2434014117950953,2.7634404807300723,2.2158569994401676,1.5850517267803335,3.984154204686041,3.2942340905266905
Kisumu,house,K281,9.6,2,0,6,2,2,0,0,3.6644468852171737,3.067075453791554,1.4799854822533953,3.8522289478240923,2.680476465463854,2.5153100727316624
Kisumu,house,K282,7.1,1,0,4,0,0,0,0,2.796465266203376,3.591204589629529,3.732117718399235,1.8849531557480965,4.154476445388225,4.0175419211735
Kisumu,house,K283,9.5,1,0,1,0,0,0,0,2.147287411497037,3.668079473940499,3.984154204686041,3.2942340905266905,1.612720832567377,3.6886406639591933
Kisumu,house,K284,8.6,1,2,10,1,1,0,0,1.3816611099122276,2.9471711795230924,4.154476445388225,4.0175419211735,3.3229555250532727,2.4621785836920402
Kisumu,house,K285,10.9,0,0,0,0,0,0,0,1.7814848406277777,4.78597285983111,1.612720832567377,3.6886406639591933,2.431368610521072,1.8126602151756164
Kisumu,house,K286,12.0,0,0,0,0,0,0,0,3.1121152077515473,3.0783346896935626,3.146963951391879,2.1423530932464936,3.0695791516758595,1.456972474872016
Kisumu,house,K287,7.1,0,0,0,0,0,0,0,3.7689264805215177,3.1342262109849353,3.3229555250532727,2.4621785836920402,4.108397905623466,3.170536364513491
Kisumu,house,K288,8.8,0,0,0,0,0,0,0,2.3422646320329816,2.590033957222415,2.431368610521072,1.8126602151756164,1.9813035907556442,4.139873985879135
Kisumu,house,K289,11.9,0,0,0,0,0,0,0,2.3520271375199022,1.9418078766961375,3.0695791516758595,1.456972474872016,1.2434014117950953,2.7634404807300723
Kisumu,house,K290,10.3,1,0,1,0,0,0,0,3.987001923935139,1.3528929009135229,4.108397905623466,3.170536364513491,3.6644468852171737,3.067075453791554
Kisumu,house,K291,6.8,1,0,1,9,9,0,0,2.7905839711473357,1.9957191218600367,1.9813035907556442,4.139873985879135,2.147287411497037,3.668079473940499
Kisumu,house,K292,9.6,1,0,2,0,0,0,0,3.367725279645554,2.6976476993288605,1.2434014117950953,2.7634404807300723,1.3816611099122276,2.9471711795230924
Kisumu,house,K293,11.5,1,0,1,0,0,0,0,3.3568372929487533,2.045086266103689,3.6644468852171737,3.067075453791554,4.274993702919634,3.573243001358113
Kisumu,house,K294,8.5,2,0,6,0,0,0,0,2.747869395318938,3.1100070652937473,2.796465266203376,3.591204589629529,1.4581452110380195,1.8625382457129467
Kisumu,house,K295,9.3,0,0,0,0,0,0,0,3.6652358749169016,4.562580238594181,2.147287411497037,3.668079473940499,3.1121152077515473,3.0783346896935626
Kisumu,house,K296,8.6,0,0,0,0,0,0,0,3.72234791577706,2.922751348243884,1.3816611099122276,2.9471711795230924,3.7689264805215177,3.1342262109849353
Kisumu,house,K297,9.6,0,0,0,0,0,0,0,3.1742301549314704,2.5416307056696468,1.7814848406277777,4.78597285983111,2.3422646320329816,2.590033957222415
Kisumu,house,K298,12.0,0,0,0,0,0,0,0,3.5753291180678564,1.7047691957120008,4.274993702919634,3.573243001358113,2.3520271375199022,1.9418078766961375
Kisumu,house,K299,9.1,0,0,0,0,0,0,0,1.6061593081590924,1.4629682002948299,1.4581452110380195,1.8625382457129467,3.987001923935139,1.3528929009135229
Kisumu,house,K300,10.9,0,0,0,0,0,0,0,2.324488673277948,2.404899870539451,3.1121152077515473,3.0783346896935626,2.7905839711473357,1.9957191218600367
Kisumu,house,K301,10.4,0,0,0,0,0,0,0,1.2765408063158903,3.3192546338232516,3.7689264805215177,3.1342262109849353,3.367725279645554,2.6976476993288605
Kisumu,house,K302,9.7,0,0,0,0,0,0,0,2.9226953618218787,3.32593697674241,2.3520271375199022,1.9418078766961375,2.429832642248287,1.9916553365128955
Kisumu,house,K303,10.2,0,0,0,0,0,0,0,1.6233163963906332,3.1237897325467174,3.987001923935139,1.3528929009135229,2.747869395318938,3.1100070652937473
Kisumu,house,K304,9.5,0,0,0,0,0,0,0,1.8409627779668973,1.749436966057463,2.7905839711473357,1.9957191218600367,2.2045535873918474,2.215950298937768
Kisumu,house,K305,8.4,1,0,1,0,0,0,0,2.5285431030831784,1.769301897753611,3.367725279645554,2.6976476993288605,3.6652358749169016,4.562580238594181
